newcomer,age,repo_num,follower_num,commit_comment_num,commit_num,issue_comment_num,issue_event_num,issue_number,org_number,pr_comment_num,pr_num,collaborator_num
False,1513,0,20,0,0,1026,2,502,0,0,1,0
False,411,1,30,0,26,136,139,47,0,14,23,0
False,224,2,7,0,9,33,43,7,1,7,5,0
False,1513,0,20,0,0,1026,2,502,0,0,1,0
False,1110,2,7,0,20,12,25,20,0,1,21,0
False,411,1,30,0,26,136,139,47,0,14,23,0
False,224,2,7,0,9,33,43,7,1,7,5,0
False,1110,2,7,0,20,12,25,20,0,1,21,0
False,509,1,33,0,102,307,394,59,1,471,49,1
False,509,1,33,0,102,307,394,59,1,471,49,1
False,510,0,12,0,29,148,154,24,0,5,20,0
False,509,1,33,0,102,307,394,59,1,471,49,1
False,510,0,12,0,29,148,154,24,0,5,20,0
False,1263,3,3069,0,4832,2422,11185,32,3,451,22,1
False,343,1,30,0,21,102,110,39,0,14,20,0
False,469,1,9,0,4,56,34,4,2,48,4,0
False,343,1,30,0,21,102,110,39,0,14,20,0
False,956,1,41,0,25,16,28,15,1,0,16,0
False,343,1,30,0,21,102,110,39,0,14,20,0
False,469,1,9,0,4,56,34,4,2,48,4,0
False,956,1,41,0,25,16,28,15,1,0,16,0
False,1196,2,3069,0,4469,2170,9687,27,3,408,18,1
True,372,1,30,0,26,116,125,43,0,14,23,0
False,372,1,30,0,26,116,125,43,0,14,23,0
False,590,2,545,0,215,2437,2365,138,6,1908,92,2
False,372,1,30,0,26,116,125,43,0,14,23,0
False,590,2,545,0,215,2437,2365,138,6,1908,92,2
False,1225,2,3069,0,4655,2290,10404,28,3,430,19,1
False,766,1,90,0,450,808,878,185,1,360,170,0
True,465,1,9,0,4,48,25,3,2,32,3,0
False,1192,2,3069,0,4398,2134,9545,26,3,406,17,1
False,465,1,9,0,4,48,25,3,2,32,3,0
False,271,0,9,0,0,4,6,4,2,0,0,0
False,465,1,9,0,4,48,25,3,2,32,3,0
False,1124,1,61,0,155,479,854,112,1,254,110,0
False,733,1,90,0,424,683,739,175,1,302,160,0
False,1192,2,3069,0,4398,2134,9545,26,3,406,17,1
False,438,1,33,0,55,185,245,32,1,234,24,1
False,685,1,375,0,161,613,542,69,8,197,56,0
False,271,0,9,0,0,4,6,4,2,0,0,0
False,1124,1,61,0,155,479,854,112,1,254,110,0
False,465,1,9,0,4,48,25,3,2,32,3,0
False,438,1,33,0,55,185,245,32,1,234,24,1
False,685,1,375,0,161,613,542,69,8,197,56,0
False,272,0,9,0,0,8,8,4,2,0,0,0
False,734,1,90,0,424,696,745,175,1,305,160,0
False,272,0,9,0,0,8,8,4,2,0,0,0
False,439,1,33,0,57,187,254,34,1,240,26,1
False,272,0,9,0,0,8,8,4,2,0,0,0
False,734,1,90,0,424,696,745,175,1,305,160,0
False,439,1,33,0,57,187,254,34,1,240,26,1
False,442,1,33,0,60,205,275,35,1,253,27,1
False,737,1,90,0,424,701,748,175,1,305,160,0
False,553,2,14,0,57,145,180,41,0,12,27,0
False,640,0,9,0,0,14,9,3,1,0,0,0
False,263,0,0,0,0,0,2,0,0,0,0,0
False,442,1,33,0,60,205,275,35,1,253,27,1
False,737,1,90,0,424,701,748,175,1,305,160,0
False,553,2,14,0,57,145,180,41,0,12,27,0
False,343,1,30,0,21,102,110,39,0,14,20,0
False,640,0,9,0,0,14,9,3,1,0,0,0
False,1196,2,3069,0,4469,2170,9687,27,3,408,18,1
False,442,1,33,0,60,205,275,35,1,253,27,1
False,737,1,90,0,424,701,748,175,1,305,160,0
True,941,1,90,0,489,941,1093,218,1,470,202,0
False,647,1,12,0,55,202,213,38,0,56,33,0
False,941,1,90,0,489,941,1093,218,1,470,202,0
False,941,1,90,0,489,941,1093,218,1,470,202,0
False,647,1,12,0,55,202,213,38,0,56,33,0
True,730,1,90,0,421,674,712,170,1,270,157,0
False,730,1,90,0,421,674,712,170,1,270,157,0
False,1189,2,3069,0,4361,2112,9380,23,3,403,17,1
False,730,1,90,0,421,674,712,170,1,270,157,0
False,1189,2,3069,0,4361,2112,9380,23,3,403,17,1
False,1261,3,3069,0,4809,2392,11079,30,3,448,21,1
False,618,3,14,0,62,176,226,45,0,16,31,0
False,1480,1,71,0,10,20,4,6,5,0,2,0
False,1261,3,3069,0,4809,2392,11079,30,3,448,21,1
False,1480,1,71,0,10,20,4,6,5,0,2,0
False,618,3,14,0,62,176,226,45,0,16,31,0
True,1239,2,3069,0,4699,2317,10621,28,3,433,19,1
False,449,1,29,0,25,30,27,15,3,16,15,0
False,604,2,545,0,217,2479,2418,142,6,1921,92,2
False,1239,2,3069,0,4699,2317,10621,28,3,433,19,1
False,838,1,21,0,1,9,3,1,0,0,1,0
False,613,0,11,0,0,2,2,0,2,0,0,0
False,1239,2,3069,0,4699,2317,10621,28,3,433,19,1
False,449,1,29,0,25,30,27,15,3,16,15,0
False,604,2,545,0,217,2479,2418,142,6,1921,92,2
False,838,1,21,0,1,9,3,1,0,0,1,0
False,613,0,11,0,0,2,2,0,2,0,0,0
False,766,1,22,0,1,0,1,1,1,0,1,0
False,737,1,90,0,424,701,748,175,1,305,160,0
False,469,1,9,0,4,56,34,4,2,48,4,0
False,737,1,90,0,424,701,748,175,1,305,160,0
False,737,1,90,0,424,701,748,175,1,305,160,0
False,1196,2,3069,0,4469,2170,9687,27,3,408,18,1
False,469,1,9,0,4,56,34,4,2,48,4,0
False,343,1,30,0,21,102,110,39,0,14,20,0
False,729,1,90,0,420,667,698,167,1,243,156,0
False,1188,2,3069,0,4345,2106,9279,23,3,403,17,1
False,729,1,90,0,420,667,698,167,1,243,156,0
True,602,1,12,0,30,75,88,33,0,41,26,0
False,602,1,12,0,30,75,88,33,0,41,26,0
False,602,1,12,0,30,75,88,33,0,41,26,0
False,761,1,90,0,447,782,846,184,1,351,169,0
False,737,1,90,0,424,701,748,175,1,305,160,0
False,737,1,90,0,424,701,748,175,1,305,160,0
False,263,0,0,0,0,0,2,0,0,0,0,0
False,1196,2,3069,0,4469,2170,9687,27,3,408,18,1
False,432,1,76,0,2,7,8,3,1,0,2,0
False,432,1,76,0,2,7,8,3,1,0,2,0
False,1188,2,3069,0,4345,2106,9279,23,3,403,17,1
False,224,0,4,0,0,10,12,6,0,0,0,0
False,714,1,375,0,161,627,558,71,8,202,56,0
False,224,0,4,0,0,10,12,6,0,0,0,0
False,420,0,0,0,0,0,0,0,0,0,0,0
False,224,0,4,0,0,10,12,6,0,0,0,0
False,838,1,430,0,361,502,872,113,2,64,86,1
False,714,1,375,0,161,627,558,71,8,202,56,0
False,1330,3,447,0,149,223,326,39,4,56,27,1
False,420,0,0,0,0,0,0,0,0,0,0,0
False,586,2,545,0,212,2386,2313,135,6,1873,89,2
True,808,0,62,0,0,0,1,1,3,0,0,0
False,808,0,62,0,0,0,1,1,3,0,0,0
False,1317,1,23,0,7,4,8,5,0,0,5,0
False,1188,2,3069,0,4345,2106,9279,23,3,403,17,1
False,505,1,28,0,2,1,1,1,1,0,1,0
False,1418,0,176,0,10,9,195,8,2,2,6,0
False,1422,0,7,0,0,8,12,5,1,0,0,0
False,552,2,545,0,203,2196,2111,124,6,1679,80,2
False,1422,0,7,0,0,8,12,5,1,0,0,0
False,552,2,545,0,203,2196,2111,124,6,1679,80,2
True,391,1,7,0,1,6,16,1,1,11,1,0
False,391,1,7,0,1,6,16,1,1,11,1,0
False,391,1,7,0,1,6,16,1,1,11,1,0
False,553,2,545,0,203,2202,2121,124,6,1688,80,2
False,1188,2,3069,0,4345,2106,9279,23,3,403,17,1
False,553,2,545,0,203,2202,2121,124,6,1688,80,2
False,391,1,7,0,1,6,16,1,1,11,1,0
True,391,1,7,0,1,6,16,1,1,11,1,0
True,465,1,9,0,4,48,25,3,2,32,3,0
False,1124,1,61,0,155,479,854,112,1,254,110,0
False,733,1,90,0,424,683,739,175,1,302,160,0
False,465,1,9,0,4,48,25,3,2,32,3,0
False,557,2,545,0,203,2237,2157,124,6,1700,80,2
False,596,1,4,0,33,194,232,28,0,81,24,0
False,1441,0,20,0,0,897,0,457,0,0,1,0
False,685,1,375,0,161,613,542,69,8,197,56,0
False,465,1,9,0,4,48,25,3,2,32,3,0
False,1124,1,61,0,155,479,854,112,1,254,110,0
False,557,2,545,0,203,2237,2157,124,6,1700,80,2
False,733,1,90,0,424,683,739,175,1,302,160,0
False,888,1,307,0,31,28,1,0,5,43,8,0
False,596,1,4,0,33,194,232,28,0,81,24,0
False,1192,2,3069,0,4398,2134,9545,26,3,406,17,1
False,557,2,545,0,203,2237,2157,124,6,1700,80,2
False,1124,1,61,0,155,479,854,112,1,254,110,0
False,733,1,90,0,424,683,739,175,1,302,160,0
False,888,1,307,0,31,28,1,0,5,43,8,0
False,465,1,9,0,4,48,25,3,2,32,3,0
False,596,1,4,0,33,194,232,28,0,81,24,0
False,1258,1,23,0,5,4,8,4,1,0,2,0
False,701,0,1,0,2,32,23,5,0,0,3,0
False,635,2,545,0,228,2652,2605,151,6,2045,98,2
False,1258,1,23,0,5,4,8,4,1,0,2,0
False,701,0,1,0,2,32,23,5,0,0,3,0
False,635,2,545,0,228,2652,2605,151,6,2045,98,2
False,1270,3,3069,0,4914,2504,11567,36,3,472,25,1
False,593,1,1,0,1,8,10,3,0,0,1,0
False,593,1,1,0,1,8,10,3,0,0,1,0
False,968,1,52,0,25,7,8,6,6,5,6,1
False,593,1,1,0,1,8,10,3,0,0,1,0
False,968,1,52,0,25,7,8,6,6,5,6,1
False,1188,2,3069,0,4345,2106,9279,23,3,403,17,1
False,1418,0,176,0,10,9,195,8,2,2,6,0
False,1422,0,57,0,8,44,34,5,2,6,5,0
False,404,0,21,0,2,4,4,1,2,0,1,0
True,1431,0,20,0,0,877,0,450,0,0,1,0
False,547,2,545,0,201,2144,2054,123,6,1604,79,2
False,1431,0,20,0,0,877,0,450,0,0,1,0
False,428,1,33,0,51,145,216,28,1,194,22,1
False,605,1,2,0,0,0,0,0,1,0,0,0
False,1114,1,61,0,152,463,818,107,1,222,106,0
False,547,2,545,0,201,2144,2054,123,6,1604,79,2
False,428,1,33,0,51,145,216,28,1,194,22,1
False,605,1,2,0,0,0,0,0,1,0,0,0
False,1114,1,61,0,152,463,818,107,1,222,106,0
False,1179,2,3069,0,4261,2054,8832,22,3,392,17,1
False,544,2,545,0,201,2106,2016,123,6,1574,79,2
False,544,2,545,0,201,2106,2016,123,6,1574,79,2
False,1179,2,3069,0,4261,2054,8832,22,3,392,17,1
False,1269,3,3069,0,4883,2470,11423,36,3,469,25,1
False,1507,0,20,0,0,1008,2,498,0,0,1,0
False,1507,0,20,0,0,1008,2,498,0,0,1,0
False,1258,3,3069,0,4783,2380,10999,29,3,445,20,1
False,1179,2,3069,0,4261,2054,8832,22,3,392,17,1
False,290,0,1,0,0,1,1,0,0,0,0,0
False,422,1,33,0,40,121,179,22,1,170,16,1
False,779,0,3,0,0,0,0,0,0,0,0,0
False,1176,2,3069,0,4237,2043,8726,22,3,389,17,1
False,422,1,33,0,40,121,179,22,1,170,16,1
False,545,2,545,0,201,2118,2024,123,6,1578,79,2
False,1289,3,447,0,148,214,306,39,4,56,27,1
False,1180,2,3069,0,4272,2063,8908,22,3,393,17,1
False,545,2,545,0,201,2118,2024,123,6,1578,79,2
False,1111,1,61,0,150,462,796,106,1,195,105,0
False,544,2,545,0,201,2106,2016,123,6,1574,79,2
False,767,1,20,0,34,30,63,17,2,9,16,0
False,1179,2,3069,0,4261,2054,8832,22,3,392,17,1
False,1111,1,61,0,150,462,796,106,1,195,105,0
False,544,2,545,0,201,2106,2016,123,6,1574,79,2
False,570,1,12,0,30,66,80,30,0,38,26,0
False,570,1,12,0,30,66,80,30,0,38,26,0
False,570,1,12,0,30,66,80,30,0,38,26,0
False,1120,1,61,0,155,479,850,112,1,243,110,0
False,1120,1,61,0,155,479,850,112,1,243,110,0
False,570,1,12,0,30,66,80,30,0,38,26,0
False,570,1,12,0,30,66,80,30,0,38,26,0
False,1289,3,447,0,148,214,306,39,4,56,27,1
False,545,2,545,0,201,2118,2024,123,6,1578,79,2
False,277,0,8,0,0,22,54,1,2,6,0,0
False,1180,2,3069,0,4272,2063,8908,22,3,393,17,1
False,1180,2,3069,0,4272,2063,8908,22,3,393,17,1
False,584,1,4,0,29,160,172,22,0,50,20,0
False,1289,3,447,0,148,214,306,39,4,56,27,1
False,685,1,7,0,1,16,29,10,0,0,8,0
False,545,2,545,0,201,2118,2024,123,6,1578,79,2
False,858,1,10,0,4,2,37,4,1,0,4,0
False,277,0,8,0,0,22,54,1,2,6,0,0
False,727,1,153,0,116,115,160,52,2,29,48,0
False,327,1,30,0,19,83,86,33,0,14,18,0
False,584,1,4,0,29,160,172,22,0,50,20,0
False,545,2,545,0,201,2118,2024,123,6,1578,79,2
False,727,1,153,0,116,115,160,52,2,29,48,0
False,426,1,33,0,43,135,195,22,1,180,16,1
False,426,1,33,0,43,135,195,22,1,180,16,1
False,1180,2,3069,0,4272,2063,8908,22,3,393,17,1
False,426,1,33,0,43,135,195,22,1,180,16,1
False,1180,2,3069,0,4272,2063,8908,22,3,393,17,1
True,271,0,9,0,0,4,6,4,2,0,0,0
False,557,2,545,0,203,2237,2157,124,6,1700,80,2
False,574,1,12,0,30,73,84,31,0,41,26,0
False,465,1,9,0,4,48,25,3,2,32,3,0
False,271,0,9,0,0,4,6,4,2,0,0,0
False,1192,2,3069,0,4398,2134,9545,26,3,406,17,1
False,415,1,1,0,1,8,11,5,0,0,1,0
False,271,0,9,0,0,4,6,4,2,0,0,0
False,557,2,545,0,203,2237,2157,124,6,1700,80,2
False,574,1,12,0,30,73,84,31,0,41,26,0
False,465,1,9,0,4,48,25,3,2,32,3,0
False,1192,2,3069,0,4398,2134,9545,26,3,406,17,1
False,719,1,22,0,1,0,1,1,1,0,1,0
False,571,2,545,0,205,2315,2224,127,6,1746,82,2
False,823,1,430,0,360,496,866,113,2,63,86,1
False,571,2,545,0,205,2315,2224,127,6,1746,82,2
False,1206,2,3069,0,4505,2192,9842,27,3,413,18,1
False,1436,0,176,0,10,9,211,8,2,2,6,0
False,774,1,77,0,26,59,41,29,1,1,18,0
False,774,1,77,0,26,59,41,29,1,1,18,0
False,774,1,77,0,26,59,41,29,1,1,18,0
False,1176,2,3069,0,4237,2043,8726,22,3,389,17,1
False,372,0,1,0,0,0,1,1,0,0,0,0
False,544,2,545,0,201,2106,2016,123,6,1574,79,2
False,372,0,1,0,0,0,1,1,0,0,0,0
False,89,0,1,0,0,0,1,0,0,0,0,0
False,544,2,545,0,201,2106,2016,123,6,1574,79,2
False,1179,2,3069,0,4261,2054,8832,22,3,392,17,1
False,908,0,0,0,0,1,2,1,0,0,0,0
False,1164,1,8,0,12,247,287,14,2,58,10,0
False,908,0,0,0,0,1,2,1,0,0,0,0
False,1432,2,545,0,289,4918,4641,201,6,4395,130,2
False,1340,1,9,0,10,77,51,9,2,51,9,0
False,1313,3,33,0,395,1022,1115,214,1,1009,180,1
False,1104,1,1,0,2,20,13,7,1,1,1,0
False,1693,2,102,0,147,205,221,68,5,121,69,1
False,908,0,0,0,0,1,2,1,0,0,0,0
False,1164,1,8,0,12,247,287,14,2,58,10,0
False,1432,2,545,0,289,4918,4641,201,6,4395,130,2
False,2067,4,3069,0,7918,4878,21715,229,3,1528,224,1
False,1340,1,9,0,10,77,51,9,2,51,9,0
False,1313,3,33,0,395,1022,1115,214,1,1009,180,1
False,727,1,153,0,116,115,160,52,2,29,48,0
False,327,1,30,0,19,83,86,33,0,14,18,0
False,727,1,153,0,116,115,160,52,2,29,48,0
False,696,1,53,0,11,6,14,3,4,0,3,0
False,545,2,545,0,201,2118,2024,123,6,1578,79,2
False,562,1,12,0,30,60,76,30,0,30,26,0
False,727,1,153,0,116,115,160,52,2,29,48,0
False,327,1,30,0,19,83,86,33,0,14,18,0
False,696,1,53,0,11,6,14,3,4,0,3,0
False,545,2,545,0,201,2118,2024,123,6,1578,79,2
False,562,1,12,0,30,60,76,30,0,30,26,0
False,1180,2,3069,0,4272,2063,8908,22,3,393,17,1
False,727,1,153,0,116,115,160,52,2,29,48,0
False,493,0,32,0,0,7,10,8,1,0,0,0
False,628,2,545,0,224,2594,2554,148,6,2000,97,2
False,1512,0,20,0,0,1025,2,501,0,0,1,0
False,493,0,32,0,0,7,10,8,1,0,0,0
False,536,1,9,0,5,57,37,5,2,48,5,0
False,1263,3,3069,0,4832,2422,11185,32,3,451,22,1
False,493,0,32,0,0,7,10,8,1,0,0,0
False,1263,3,3069,0,4832,2422,11185,32,3,451,22,1
False,628,2,545,0,224,2594,2554,148,6,2000,97,2
False,536,1,9,0,5,57,37,5,2,48,5,0
False,1249,1,18,0,5,7,16,4,2,0,3,0
False,803,0,0,0,0,7,4,2,0,0,0,0
False,541,2,545,0,201,2090,1995,123,6,1559,79,2
False,803,0,0,0,0,7,4,2,0,0,0,0
False,533,2,14,0,57,115,148,40,0,12,27,0
False,128,0,0,0,0,0,0,0,0,0,0,0
False,422,1,33,0,40,121,179,22,1,170,16,1
False,905,0,4,0,0,3,4,0,1,6,0,0
False,622,0,3,0,0,0,0,0,1,0,0,0
False,1446,0,15,0,0,7,3,1,0,0,0,0
False,803,0,0,0,0,7,4,2,0,0,0,0
False,541,2,545,0,201,2090,1995,123,6,1559,79,2
False,533,2,14,0,57,115,148,40,0,12,27,0
False,1176,2,3069,0,4237,2043,8726,22,3,389,17,1
False,1446,0,15,0,0,7,3,1,0,0,0,0
False,905,0,4,0,0,3,4,0,1,6,0,0
False,414,0,5,0,0,1,1,1,0,0,0,0
False,825,1,603,0,328,508,585,109,4,136,103,1
False,806,1,430,0,360,480,836,113,2,61,86,1
False,414,0,5,0,0,1,1,1,0,0,0,0
False,902,0,3,0,0,6,4,0,2,0,0,0
False,541,0,22,0,1,9,20,1,1,1,1,0
False,730,1,90,0,421,674,712,170,1,270,157,0
False,414,0,5,0,0,1,1,1,0,0,0,0
False,825,1,603,0,328,508,585,109,4,136,103,1
False,806,1,430,0,360,480,836,113,2,61,86,1
False,902,0,3,0,0,6,4,0,2,0,0,0
False,541,0,22,0,1,9,20,1,1,1,1,0
False,521,2,12,0,8,5,39,5,0,1,5,0
False,730,1,90,0,421,674,712,170,1,270,157,0
False,749,1,169,0,103,51,86,42,4,21,40,0
False,1423,0,57,0,8,44,34,5,2,6,5,0
False,405,0,21,0,2,4,4,1,2,0,1,0
False,562,1,12,0,30,60,76,30,0,30,26,0
False,721,1,90,0,416,622,629,162,1,201,151,0
False,562,1,12,0,30,60,76,30,0,30,26,0
False,913,0,6,0,0,0,6,0,0,0,0,0
False,562,1,12,0,30,60,76,30,0,30,26,0
False,721,1,90,0,416,622,629,162,1,201,151,0
False,1180,2,3069,0,4272,2063,8908,22,3,393,17,1
False,780,0,338,0,5,10,16,6,1,0,4,0
False,723,1,90,0,416,635,650,163,1,208,152,0
False,780,0,338,0,5,10,16,6,1,0,4,0
False,723,1,90,0,416,635,650,163,1,208,152,0
False,1182,2,3069,0,4305,2076,9079,23,3,396,17,1
False,1412,0,176,0,10,9,191,8,2,2,6,0
False,730,0,17,0,0,1,0,1,0,0,0,0
False,1122,1,496,0,125,63,100,29,5,12,23,0
False,1122,1,496,0,125,63,100,29,5,12,23,0
False,867,2,24,0,100,209,256,60,0,52,58,0
False,1249,2,3069,0,4754,2348,10861,29,3,441,19,1
False,459,1,29,0,25,30,27,15,3,16,15,0
False,1236,0,3,0,0,0,4,0,0,0,0,0
False,1122,1,496,0,125,63,100,29,5,12,23,0
False,867,2,24,0,100,209,256,60,0,52,58,0
False,1249,2,3069,0,4754,2348,10861,29,3,441,19,1
False,459,1,29,0,25,30,27,15,3,16,15,0
False,776,1,22,0,1,0,1,1,1,0,1,0
False,682,4,13,0,43,63,78,41,0,20,29,0
False,1274,3,3069,0,4995,2627,12015,37,3,478,26,1
False,639,2,545,0,229,2684,2642,154,6,2085,99,2
False,1275,1,67,0,1,1,1,0,2,0,0,0
False,682,4,13,0,43,63,78,41,0,20,29,0
False,1274,3,3069,0,4995,2627,12015,37,3,478,26,1
False,639,2,545,0,229,2684,2642,154,6,2085,99,2
False,1275,1,67,0,1,1,1,0,2,0,0,0
False,618,0,1,0,0,4,8,2,1,0,0,0
False,859,1,4,0,6,1,6,2,0,3,1,0
False,274,0,1,0,0,2,1,1,0,0,0,0
False,1224,1,25,0,8,10,9,3,0,0,1,0
False,888,2,24,0,100,209,260,60,0,53,58,0
False,274,0,1,0,0,2,1,1,0,0,0,0
False,1270,3,3069,0,4914,2504,11567,36,3,472,25,1
False,274,0,1,0,0,2,1,1,0,0,0,0
False,1224,1,25,0,8,10,9,3,0,0,1,0
False,888,2,24,0,100,209,260,60,0,53,58,0
False,1270,3,3069,0,4914,2504,11567,36,3,472,25,1
False,1149,0,1,0,0,8,9,3,0,0,0,0
False,1271,2,496,0,137,78,128,36,5,19,29,0
False,1149,0,1,0,0,8,9,3,0,0,0,0
False,590,0,6,0,0,4,5,2,1,0,0,0
False,763,2,545,0,256,3492,3316,178,6,2920,116,2
False,1149,0,1,0,0,8,9,3,0,0,0,0
False,1271,2,496,0,137,78,128,36,5,19,29,0
False,590,0,6,0,0,4,5,2,1,0,0,0
False,763,2,545,0,256,3492,3316,178,6,2920,116,2
False,1398,3,3069,0,5650,3088,14397,63,3,581,45,1
False,764,1,17,0,3,5,4,5,1,0,2,0
False,764,1,17,0,3,5,4,5,1,0,2,0
False,1140,2,3069,0,4061,1892,7789,19,3,376,16,1
False,681,1,90,0,390,444,408,144,1,165,134,0
False,501,1,1,0,2,7,9,7,0,0,2,0
False,1270,3,3069,0,4914,2504,11567,36,3,472,25,1
False,501,1,1,0,2,7,9,7,0,0,2,0
False,627,3,14,0,62,176,226,45,0,16,31,0
False,635,2,545,0,228,2652,2605,151,6,2045,98,2
False,517,0,12,0,29,148,154,24,0,5,20,0
False,1258,1,23,0,5,4,8,4,1,0,2,0
False,501,1,1,0,2,7,9,7,0,0,2,0
False,1270,3,3069,0,4914,2504,11567,36,3,472,25,1
False,627,3,14,0,62,176,226,45,0,16,31,0
False,635,2,545,0,228,2652,2605,151,6,2045,98,2
False,887,1,430,0,366,530,934,116,2,81,89,1
False,517,0,12,0,29,148,154,24,0,5,20,0
False,1258,1,23,0,5,4,8,4,1,0,2,0
True,781,1,77,0,31,66,46,30,1,1,19,0
False,365,1,35,0,22,129,69,8,0,23,6,0
False,781,1,77,0,31,66,46,30,1,1,19,0
False,386,1,7,0,0,3,7,0,1,3,0,0
False,781,1,77,0,31,66,46,30,1,1,19,0
False,365,1,35,0,22,129,69,8,0,23,6,0
False,386,1,7,0,0,3,7,0,1,3,0,0
False,587,1,2,0,1,27,29,7,0,0,2,0
False,354,0,20,0,2,22,20,8,1,2,2,0
False,587,1,2,0,1,27,29,7,0,0,2,0
False,587,1,2,0,1,27,29,7,0,0,2,0
False,354,0,20,0,2,22,20,8,1,2,2,0
False,479,0,4,0,0,0,4,0,0,0,0,0
False,1176,2,3069,0,4237,2043,8726,22,3,389,17,1
False,774,0,338,0,5,8,14,6,1,0,4,0
False,745,1,430,0,353,417,695,110,2,42,84,1
False,621,1,375,0,156,544,463,65,8,183,52,0
False,745,1,430,0,353,417,695,110,2,42,84,1
False,493,1,545,0,180,1710,1613,112,6,1400,68,2
False,745,1,430,0,353,417,695,110,2,42,84,1
False,621,1,375,0,156,544,463,65,8,183,52,0
False,1331,0,7,0,0,0,5,0,0,0,0,0
False,493,1,545,0,180,1710,1613,112,6,1400,68,2
False,256,0,23,0,1,6,5,3,2,0,1,0
False,1168,2,3069,0,4198,2013,8480,21,3,388,16,1
False,256,0,23,0,1,6,5,3,2,0,1,0
False,256,0,23,0,1,6,5,3,2,0,1,0
False,1168,2,3069,0,4198,2013,8480,21,3,388,16,1
False,604,1,33,0,13,25,27,12,1,6,7,0
False,544,2,545,0,201,2106,2016,123,6,1574,79,2
False,604,1,33,0,13,25,27,12,1,6,7,0
False,425,1,33,0,40,128,186,22,1,173,16,1
False,604,1,33,0,13,25,27,12,1,6,7,0
False,326,1,30,0,19,83,86,33,0,14,18,0
False,544,2,545,0,201,2106,2016,123,6,1574,79,2
False,425,1,33,0,40,128,186,22,1,173,16,1
False,1179,2,3069,0,4261,2054,8832,22,3,392,17,1
False,545,2,545,0,201,2118,2024,123,6,1578,79,2
False,696,1,53,0,11,6,14,3,4,0,3,0
False,545,2,545,0,201,2118,2024,123,6,1578,79,2
False,572,0,0,0,0,2,2,0,0,0,0,0
False,1247,0,614,0,331,331,328,156,1,34,147,1
False,562,1,12,0,30,60,76,30,0,30,26,0
False,327,1,30,0,19,83,86,33,0,14,18,0
False,727,1,153,0,116,115,160,52,2,29,48,0
False,778,1,77,0,26,59,41,29,1,1,18,0
False,545,2,545,0,201,2118,2024,123,6,1578,79,2
False,188,0,0,0,0,12,4,1,0,0,0,0
False,696,1,53,0,11,6,14,3,4,0,3,0
False,572,0,0,0,0,2,2,0,0,0,0,0
False,768,1,20,0,34,30,63,17,2,9,16,0
False,364,0,6,0,4,3,2,1,2,0,2,0
False,490,0,1,0,0,0,1,0,1,0,0,0
False,512,1,12,0,4,5,29,3,0,1,3,0
False,1247,0,614,0,331,331,328,156,1,34,147,1
False,562,1,12,0,30,60,76,30,0,30,26,0
False,327,1,30,0,19,83,86,33,0,14,18,0
False,727,1,153,0,116,115,160,52,2,29,48,0
False,858,1,10,0,4,2,37,4,1,0,4,0
False,778,1,77,0,26,59,41,29,1,1,18,0
False,537,2,14,0,57,118,151,40,0,12,27,0
False,320,1,30,0,19,83,86,33,0,14,18,0
False,320,1,30,0,19,83,86,33,0,14,18,0
False,538,2,545,0,199,1965,1893,121,6,1539,77,2
False,320,1,30,0,19,83,86,33,0,14,18,0
False,181,0,0,0,0,12,4,1,0,0,0,0
False,538,2,545,0,199,1965,1893,121,6,1539,77,2
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,660,1,90,0,372,364,337,134,1,146,127,0
False,1119,2,3069,0,3982,1833,7314,19,3,348,16,1
False,365,1,33,0,26,76,123,15,1,138,11,1
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,660,1,90,0,372,364,337,134,1,146,127,0
False,365,1,33,0,26,76,123,15,1,138,11,1
False,262,0,0,0,0,5,10,6,0,0,0,0
False,834,1,603,0,332,527,608,112,4,137,106,1
False,563,2,545,0,204,2269,2184,125,6,1729,80,2
False,262,0,0,0,0,5,10,6,0,0,0,0
False,1198,2,3069,0,4475,2172,9726,27,3,408,18,1
False,262,0,0,0,0,5,10,6,0,0,0,0
False,563,2,545,0,204,2269,2184,125,6,1729,80,2
False,834,1,603,0,332,527,608,112,4,137,106,1
False,1198,2,3069,0,4475,2172,9726,27,3,408,18,1
False,531,1,2,0,1,18,19,5,0,0,1,0
False,531,1,2,0,1,18,19,5,0,0,1,0
False,267,1,30,0,19,68,69,31,0,14,18,0
False,531,1,2,0,1,18,19,5,0,0,1,0
False,267,1,30,0,19,68,69,31,0,14,18,0
False,1120,2,3069,0,3984,1833,7377,19,3,353,16,1
False,267,1,30,0,19,68,69,31,0,14,18,0
False,527,0,2,0,0,14,13,3,0,0,0,0
False,527,0,2,0,0,14,13,3,0,0,0,0
False,539,1,19,0,16,60,41,12,1,16,8,0
False,127,0,0,0,0,12,1,1,0,0,0,0
False,660,1,90,0,372,364,337,134,1,146,127,0
False,127,0,0,0,0,12,1,1,0,0,0,0
False,463,1,34,0,2,4,5,3,0,0,2,0
False,127,0,0,0,0,12,1,1,0,0,0,0
False,660,1,90,0,372,364,337,134,1,146,127,0
False,939,0,0,0,0,0,2,0,0,0,0,0
False,1322,0,7,0,0,0,4,0,0,0,0,0
False,463,1,34,0,2,4,5,3,0,0,2,0
False,1119,2,3069,0,3982,1833,7314,19,3,348,16,1
